612,4522246,4522243,矿区
613,4522247,4522243,郊区
614,4522248,4522243,平定县
615,4522249,4522243,盂县
616,4522251,4522250,市辖区
617,4522252,4522250,城区
618,4522253,4522250,郊区
619,4522254,4522250,长治县
620,4522255,4522250,襄垣县
621,4522256,4522250,屯留县
622,4522257,4522250,平顺县
623,4522258,4522250,黎城县
624,4522259,4522250,壶关县
625,4522260,4522250,长子县
626,4522261,4522250,武乡县
627,4522262,4522250,沁县
628,4522263,4522250,沁源县
629,4522264,4522250,潞城市
630,4522266,4522265,市辖区
631,4522267,4522265,城区
632,4522268,4522265,沁水县
633,4522269,4522265,阳城县
634,4522270,4522265,陵川县
635,4522271,4522265,泽州县
636,4522272,4522265,高平市
637,4522274,4522273,市辖区
638,4522275,4522273,朔城区
639,4522276,4522273,平鲁区
640,4522277,4522273,山阴县
641,4522278,4522273,应县
642,4522279,4522273,右玉县
643,4522280,4522273,怀仁县
644,4522282,4522281,市辖区
645,4522283,4522281,榆次区
646,4522284,4522281,榆社县
647,4522285,4522281,左权县
648,4522286,4522281,和顺县
649,4522287,4522281,昔阳县
650,4522288,4522281,寿阳县
651,4522289,4522281,太谷县
652,4522290,4522281,祁县
653,4522291,4522281,平遥县
654,4522292,4522281,灵石县
655,4522293,4522281,介休市
656,4522295,4522294,市辖区
657,4522296,4522294,盐湖区
658,4522297,4522294,临猗县
659,4522298,4522294,万荣县
660,4522299,4522294,闻喜县
661,4522300,4522294,稷山县
662,4522301,4522294,新绛县
663,4522302,4522294,绛县
664,4522303,4522294,垣曲县
665,4522304,4522294,夏县
666,4522305,4522294,平陆县
667,4522306,4522294,芮城县
668,4522307,4522294,永济市
669,4522308,4522294,河津市
670,4522310,4522309,市辖区
671,4522311,4522309,忻府区
672,4522312,4522309,定襄县
673,4522313,4522309,五台县
674,4522314,4522309,代县
675,4522315,4522309,繁峙县
676,4522316,4522309,宁武县
677,4522317,4522309,静乐县
678,4522318,4522309,神池县
679,4522319,4522309,五寨县
680,4522320,4522309,岢岚县
681,4522321,4522309,河曲县
682,4522322,4522309,保德县
683,4522323,4522309,偏关县
684,4522324,4522309,原平市
685,4522326,4522325,市辖区
686,4522327,4522325,尧都区
687,4522328,4522325,曲沃县
688,4522329,4522325,翼城县
689,4522330,4522325,襄汾县
690,4522331,4522325,洪洞县
691,4522332,4522325,古县
692,4522333,4522325,安泽县
693,4522334,4522325,浮山县
694,4522335,4522325,吉县
695,4522336,4522325,乡宁县
696,4522337,4522325,大宁县
